order_id,customer_id,order_amount,order_year,channel
18562,3937,120.41,2022,Online
18563,2803,68.93,2019,In-Store
18564,1467,98.92,2022,Online
18565,2989,309.67,2019,In-Store
18566,270,243.87,2021,Online
18567,3807,213.06,2024,In-Store
18568,1532,357.79,2024,In-Store
18569,304,356.48,2019,Online
18570,4906,386.78,2019,In-Store
18571,1933,214.19,2020,In-Store
18572,2041,222.9,2022,In-Store
18573,4022,246.47,2023,In-Store
18574,142,213.64,2020,Online
18575,809,76.72,2020,Online
18576,948,501.42,2020,Online
18577,3952,86.98,2023,In-Store
18578,3413,170.21,2023,Online
18579,2293,127.86,2020,Online
18580,766,111.26,2024,Online
18581,2924,514.64,2021,In-Store
18582,939,702.52,2020,In-Store
18583,2497,182.25,2024,In-Store
18584,3563,174.15,2024,In-Store
18585,1263,102.36,2019,In-Store
18586,543,115.64,2019,In-Store
18587,2680,163.24,2024,In-Store
18588,2955,338.12,2023,Online
18589,2932,207.77,2019,In-Store
18590,2782,339.46,2022,In-Store
18591,4240,457.17,2022,In-Store
18592,2992,495.35,2020,Online
18593,2613,199.38,2024,Online
18594,3649,547.09,2022,Online
18595,1200,73.8,2022,Online
18596,2118,283.7,2024,Online
18597,2681,137.81,2020,Online
18598,2849,513.27,2022,In-Store
18599,4689,589.34,2021,In-Store
18600,4663,122.25,2024,In-Store
18601,4787,324.78,2024,In-Store
18602,3682,195.08,2022,Online
18603,3496,141.46,2023,Online
18604,665,351.67,2021,In-Store
18605,4502,200.88,2020,In-Store
18606,3163,376.3,2024,In-Store
18607,3366,130.54,2024,In-Store
18608,1417,169.38,2020,Online
18609,3109,114.04,2021,Online
18610,517,348.91,2020,Online
18611,850,97.29,2023,In-Store
18612,1902,123.41,2024,In-Store
18613,908,136.88,2019,Online
18614,316,221.29,2019,In-Store
18615,3244,333.09,2020,In-Store
18616,1508,103.41,2024,In-Store
18617,4123,115.47,2023,In-Store
18618,1519,104.98,2020,Online
18619,4151,497.59,2019,Online
18620,1935,196.98,2023,Online
18621,4345,73.78,2020,In-Store
18622,1802,312.34,2022,In-Store
18623,2623,332.2,2019,Online
18624,857,92.64,2019,In-Store
18625,1877,84.57,2023,Online
18626,1526,281.55,2022,Online
18627,1417,541.67,2022,Online
18628,3480,120.08,2024,In-Store
18629,3872,138.61,2024,In-Store
18630,1795,285.06,2021,Online
18631,3066,85.83,2019,In-Store
18632,2721,275.3,2021,In-Store
18633,4205,166.19,2022,Online
18634,3677,40.57,2023,In-Store
18635,353,492.16,2020,Online
18636,3232,57.89,2024,Online
18637,1428,388.56,2020,Online
18638,2193,177.07,2019,Online
18639,1778,231.04,2022,Online
18640,3537,83.52,2021,In-Store
18641,1117,240.38,2023,Online
18642,2321,625.07,2020,Online
18643,534,90.12,2020,Online
18644,1218,148.26,2020,In-Store
18645,2989,231.03,2024,In-Store
18646,2229,195.77,2021,Online
18647,1980,411.06,2024,Online
18648,2077,233.79,2024,In-Store
18649,532,135.61,2024,Online
18650,3077,320.22,2024,Online
18651,1945,72.69,2019,In-Store
18652,4236,181.97,2019,In-Store
18653,3100,108.39,2024,In-Store
18654,4358,160.13,2023,In-Store
18655,3830,195.59,2021,Online
18656,4115,637.2,2019,In-Store
18657,2585,146.43,2022,Online
18658,1549,235.56,2021,Online
18659,1489,86.74,2024,In-Store
18660,3660,114.13,2024,In-Store
18661,228,199.18,2020,Online
18662,4472,104.01,2020,Online
18663,4832,90.6,2021,In-Store
18664,4353,41.33,2021,Online
18665,4929,112.73,2021,In-Store
18666,4797,83.37,2020,In-Store
18667,699,120.63,2023,Online
18668,438,331.11,2024,In-Store
18669,1685,378.13,2019,Online
18670,2154,317.25,2021,In-Store
18671,4711,429.57,2019,Online
18672,2915,109.26,2022,Online
18673,3218,155.62,2019,Online
18674,960,442.0,2019,In-Store
18675,1840,227.72,2022,Online
18676,278,74.15,2022,In-Store
18677,4221,77.61,2024,In-Store
18678,3757,36.1,2021,In-Store
18679,1344,8.05,2024,Online
18680,4771,68.1,2022,In-Store
18681,715,31.78,2022,Online
18682,1506,117.27,2020,Online
18683,3922,185.25,2019,Online
18684,2715,383.67,2023,Online
18685,1348,333.49,2024,In-Store
18686,2443,36.57,2019,Online
18687,4869,461.38,2023,In-Store
18688,3961,462.1,2022,In-Store
18689,1753,484.75,2024,In-Store
18690,2506,120.54,2024,Online
18691,1738,140.25,2020,Online
18692,4170,171.89,2024,In-Store
18693,1109,50.32,2019,Online
18694,2680,368.73,2019,Online
18695,1038,106.37,2023,Online
18696,912,93.44,2024,In-Store
18697,4890,405.4,2021,Online
18698,2097,133.4,2024,Online
18699,3014,147.5,2019,In-Store
18700,359,222.51,2022,In-Store
18701,1077,274.05,2023,Online
18702,2104,83.42,2019,In-Store
18703,4975,79.59,2021,In-Store
18704,3528,91.75,2019,In-Store
18705,2303,77.95,2024,Online
18706,4101,306.19,2023,In-Store
18707,1605,63.91,2021,Online
18708,1076,625.63,2020,In-Store
18709,4049,269.06,2019,In-Store
18710,329,187.29,2021,Online
18711,3233,315.52,2022,In-Store
18712,3478,109.26,2023,In-Store
18713,1003,158.37,2021,In-Store
18714,4879,424.07,2023,Online
18715,577,85.44,2024,In-Store
18716,327,200.5,2024,In-Store
18717,1528,61.26,2020,In-Store
18718,2822,497.75,2023,Online
18719,1466,909.77,2020,Online
18720,3226,156.02,2024,Online
18721,2282,219.17,2019,Online
18722,4748,268.93,2019,Online
18723,2381,249.95,2019,Online
18724,495,973.12,2022,Online
18725,1139,114.99,2019,Online
18726,2417,342.1,2022,In-Store
18727,1357,3.58,2022,In-Store
18728,1154,49.66,2020,Online
18729,3250,210.08,2019,Online
18730,2143,103.56,2022,Online
18731,3389,693.87,2023,In-Store
18732,1125,33.52,2020,In-Store
18733,802,166.13,2019,Online
18734,2043,110.78,2024,Online
18735,208,79.86,2022,In-Store
18736,2655,251.75,2022,Online
18737,473,210.3,2020,Online
18738,1639,333.65,2020,Online
18739,136,96.28,2020,In-Store
18740,4357,118.3,2024,In-Store
18741,1171,113.63,2019,Online
18742,458,346.75,2022,In-Store
18743,1437,239.28,2023,In-Store
18744,3572,222.24,2024,In-Store
18745,2149,364.3,2023,Online
18746,4243,67.06,2023,In-Store
18747,4813,55.01,2020,In-Store
18748,507,358.06,2020,In-Store
18749,2606,198.27,2024,In-Store
18750,2384,269.49,2024,In-Store
18751,446,344.0,2020,Online
18752,2782,385.57,2019,Online
18753,444,429.3,2024,In-Store
18754,118,469.5,2024,In-Store
18755,1541,291.58,2022,Online
18756,2771,86.22,2023,Online
18757,567,112.09,2022,In-Store
18758,3603,69.79,2023,In-Store
18759,1937,380.3,2022,Online
18760,4184,250.22,2020,Online
18761,1653,113.25,2019,Online
18762,4572,205.9,2023,Online
18763,4391,100.07,2021,In-Store
18764,4816,155.19,2023,In-Store
18765,4782,339.25,2024,In-Store
18766,2687,204.87,2019,In-Store
18767,1204,80.51,2022,Online
18768,2938,202.47,2023,Online
18769,406,718.77,2022,Online
18770,3908,128.13,2020,In-Store
18771,4215,213.91,2019,Online
18772,4080,62.28,2019,In-Store
18773,313,119.63,2023,Online
18774,163,105.83,2022,Online
18775,1529,183.59,2021,Online
18776,4389,487.06,2022,Online
18777,4786,623.52,2022,Online
18778,1566,48.57,2024,Online
18779,4769,277.55,2022,Online
18780,399,270.01,2022,In-Store
18781,3587,628.83,2022,Online
18782,1048,296.16,2024,Online
18783,1943,145.99,2023,In-Store
18784,3131,173.84,2023,In-Store
18785,2797,336.51,2021,Online
18786,240,396.48,2024,Online
18787,2359,167.23,2019,In-Store
18788,672,217.36,2019,In-Store
18789,2620,32.53,2021,In-Store
18790,2462,2.63,2024,In-Store
18791,3394,404.92,2024,In-Store
18792,402,61.39,2022,In-Store
18793,2107,105.86,2020,In-Store
18794,4149,235.6,2023,Online
18795,1088,142.5,2021,Online
18796,1143,56.63,2019,In-Store
18797,4382,85.96,2022,In-Store
18798,2066,595.35,2022,In-Store
18799,3909,635.92,2024,Online
18800,4256,358.08,2022,Online
18801,3960,94.62,2020,In-Store
18802,142,133.13,2021,Online
18803,397,65.99,2023,In-Store
18804,2628,485.02,2023,Online
18805,4630,137.19,2023,Online
18806,1556,63.25,2022,Online
18807,2509,33.37,2019,In-Store
18808,4382,221.93,2022,Online
18809,1029,440.4,2022,Online
18810,2177,99.07,2024,Online
18811,671,163.05,2024,In-Store
18812,4595,340.81,2020,Online
18813,1856,166.11,2022,In-Store
18814,3430,673.71,2022,In-Store
18815,2079,33.45,2020,In-Store
18816,2007,57.55,2022,Online
18817,1689,100.34,2021,Online
18818,4432,237.82,2021,Online
18819,570,234.34,2021,In-Store
18820,4695,263.87,2020,In-Store
18821,1147,485.96,2024,In-Store
18822,3775,212.23,2023,Online
18823,865,505.86,2021,In-Store
18824,4901,30.66,2019,Online
18825,4410,281.07,2024,In-Store
18826,28,325.36,2019,In-Store
18827,1030,104.68,2022,In-Store
18828,1997,149.15,2024,Online
18829,1342,360.23,2023,Online
18830,1249,184.46,2022,Online
18831,2137,332.56,2024,In-Store
18832,2088,118.92,2021,In-Store
18833,681,305.03,2019,Online
18834,375,259.88,2020,Online
18835,3370,144.38,2023,In-Store
18836,3046,211.32,2022,Online
18837,2338,302.72,2024,Online
18838,806,363.96,2019,Online
18839,3040,269.19,2021,In-Store
18840,279,141.39,2021,Online
18841,1406,68.23,2023,In-Store
18842,788,339.34,2022,In-Store
18843,1333,100.28,2021,In-Store
18844,4373,58.49,2019,Online
18845,3148,139.95,2022,Online
18846,2346,107.25,2019,Online
18847,3450,967.79,2021,In-Store
18848,433,196.02,2019,In-Store
18849,1010,603.74,2021,In-Store
18850,3850,405.9,2020,Online
18851,317,75.89,2022,In-Store
18852,4217,338.67,2019,In-Store
18853,1366,148.59,2022,Online
18854,4400,111.81,2019,Online
18855,936,231.0,2021,In-Store
18856,3519,206.91,2021,Online
18857,3788,344.17,2020,Online
18858,2769,87.35,2019,In-Store
18859,496,356.5,2020,In-Store
18860,3593,106.23,2019,In-Store
18861,2233,557.51,2020,Online
18862,4019,96.77,2022,Online
18863,2936,124.33,2024,In-Store
18864,4809,237.3,2021,Online
18865,4446,33.93,2019,In-Store
18866,2368,204.57,2023,Online
18867,2585,616.01,2023,In-Store
18868,906,94.16,2021,In-Store
18869,3228,157.17,2023,Online
18870,1828,252.04,2023,In-Store
18871,3723,568.49,2023,Online
18872,2581,107.34,2020,In-Store
18873,4598,425.55,2020,In-Store
18874,1516,335.67,2019,In-Store
18875,4623,314.69,2024,In-Store
18876,4807,321.7,2020,Online
18877,3004,101.3,2022,Online
18878,112,123.56,2019,Online
18879,1673,419.94,2023,In-Store
18880,2303,84.51,2023,Online
18881,1651,245.29,2021,Online
18882,4396,138.88,2019,In-Store
18883,2475,388.01,2023,In-Store
18884,3996,73.78,2020,Online
18885,1891,367.29,2023,In-Store
18886,307,274.84,2023,In-Store
18887,121,320.66,2021,Online
18888,3102,153.78,2023,Online
18889,1278,613.41,2022,In-Store
18890,1428,108.44,2022,Online
18891,3103,435.18,2023,Online
18892,1186,520.67,2023,Online
18893,1456,385.55,2022,In-Store
18894,1180,336.62,2020,Online
18895,1347,428.49,2019,Online
18896,629,96.38,2022,In-Store
18897,1215,107.37,2021,Online
18898,1962,389.99,2022,In-Store
18899,2996,120.16,2019,In-Store
18900,4613,388.95,2022,Online
18901,4941,291.68,2024,Online
18902,1548,57.49,2019,In-Store
18903,4916,301.28,2020,In-Store
18904,2859,575.02,2020,Online
18905,762,24.49,2023,In-Store
18906,2367,192.63,2020,Online
18907,4207,132.2,2022,Online
18908,1842,106.14,2021,Online
18909,4903,144.25,2022,Online
18910,1497,193.44,2020,In-Store
18911,3920,534.99,2021,Online
18912,3089,181.57,2020,Online
18913,1244,85.61,2019,Online
18914,4583,58.3,2022,Online
18915,4907,118.85,2021,Online
18916,2044,236.45,2024,Online
18917,3377,22.28,2023,In-Store
18918,517,194.02,2021,In-Store
18919,835,80.93,2021,Online
18920,624,82.82,2024,Online
18921,1048,108.69,2024,In-Store
18922,1565,507.92,2021,Online
18923,3983,215.65,2023,Online
18924,497,154.71,2021,Online
18925,2430,175.79,2022,In-Store
18926,2264,78.76,2021,Online
18927,543,80.26,2020,Online
18928,916,268.31,2021,In-Store
18929,1802,131.73,2021,Online
18930,3083,37.11,2023,In-Store
18931,82,269.88,2019,In-Store
18932,1180,115.2,2023,Online
18933,166,32.4,2023,In-Store
18934,2256,201.57,2021,Online
18935,2072,271.83,2024,In-Store
18936,807,594.84,2019,Online
18937,2739,25.17,2023,Online
18938,332,286.2,2020,In-Store
18939,3591,358.26,2019,Online
18940,1535,924.68,2024,In-Store
18941,181,432.65,2023,Online
18942,1317,425.53,2021,In-Store
18943,1107,425.13,2024,Online
18944,1590,139.71,2020,In-Store
18945,2487,172.55,2024,Online
18946,2591,203.19,2019,Online
18947,2241,97.43,2024,In-Store
18948,488,300.49,2020,Online
18949,612,218.83,2022,Online
18950,3421,405.6,2023,In-Store
18951,3195,138.34,2021,Online
18952,1398,66.93,2024,Online
18953,1457,90.63,2024,Online
18954,2194,84.06,2022,Online
18955,3075,182.58,2021,Online
18956,1338,339.49,2023,Online
18957,4423,404.02,2024,Online
18958,2201,43.3,2022,Online
18959,4498,728.54,2019,In-Store
18960,2868,11.91,2022,In-Store
18961,4584,57.44,2024,Online
18962,3883,248.85,2024,In-Store
18963,2115,138.66,2019,Online
18964,2137,89.84,2019,Online
18965,79,56.92,2021,Online
18966,378,93.65,2020,In-Store
18967,165,90.26,2020,Online
18968,4845,218.46,2024,Online
18969,1721,312.9,2019,In-Store
18970,2985,95.48,2023,In-Store
18971,155,166.6,2020,In-Store
18972,1147,168.43,2020,Online
18973,1064,209.88,2023,In-Store
18974,2217,139.77,2021,In-Store
18975,2840,223.87,2019,Online
18976,1464,115.25,2024,Online
18977,3471,479.55,2022,Online
18978,1517,108.78,2022,Online
18979,3051,182.64,2019,In-Store
18980,4424,151.69,2021,In-Store
18981,1527,198.78,2024,Online
18982,3611,352.65,2022,In-Store
18983,2393,935.67,2024,Online
18984,789,109.59,2024,Online
18985,2549,128.87,2020,In-Store
18986,4658,59.62,2021,Online
18987,4609,241.71,2023,Online
18988,516,65.16,2019,Online
18989,3063,447.83,2022,Online
18990,4763,639.7,2019,In-Store
18991,1568,298.73,2023,Online
18992,1449,232.15,2022,Online
18993,967,75.49,2019,In-Store
18994,364,439.52,2023,Online
18995,108,42.31,2020,Online
18996,3095,293.16,2023,Online
18997,623,112.21,2021,In-Store
18998,4417,288.09,2021,In-Store
18999,510,87.2,2023,Online
19000,1065,42.32,2024,In-Store
19001,3866,155.09,2024,Online
19002,304,331.98,2020,Online
19003,969,303.96,2019,In-Store
19004,1439,400.4,2019,Online
19005,3522,157.33,2020,Online
19006,3872,373.64,2022,Online
19007,3501,182.63,2023,In-Store
19008,2200,72.67,2021,In-Store
19009,4355,85.33,2021,In-Store
19010,3902,82.52,2021,In-Store
19011,2271,111.32,2024,In-Store
19012,230,194.7,2024,In-Store
19013,2487,388.97,2019,In-Store
19014,150,374.68,2019,Online
19015,910,161.63,2020,Online
19016,3529,250.89,2022,Online
19017,978,151.18,2024,Online
19018,635,31.58,2023,Online
19019,4718,386.1,2021,In-Store
19020,2191,285.95,2020,Online
19021,4150,40.18,2022,In-Store
19022,4940,324.64,2019,In-Store
19023,3475,277.87,2021,In-Store
19024,3781,91.51,2023,Online
19025,1866,245.02,2024,In-Store
19026,299,632.06,2021,Online
19027,2740,244.16,2021,Online
19028,3726,251.21,2023,Online
19029,3392,176.62,2024,In-Store
19030,4541,308.17,2020,In-Store
19031,98,300.75,2023,In-Store
19032,3198,342.23,2024,Online
19033,2106,204.62,2024,Online
19034,4273,141.17,2023,In-Store
19035,4815,256.43,2019,Online
19036,3523,427.2,2020,In-Store
19037,4419,21.37,2020,Online
19038,846,230.61,2022,In-Store
19039,4186,655.01,2022,In-Store
19040,4227,226.58,2019,In-Store
19041,3882,558.97,2024,Online
19042,1053,143.18,2019,In-Store
19043,3849,260.91,2022,In-Store
19044,3616,260.11,2022,In-Store
19045,3158,220.36,2020,In-Store
19046,2106,999.78,2022,In-Store
19047,994,166.9,2023,In-Store
19048,3097,130.15,2024,Online
19049,190,173.27,2021,In-Store
19050,2124,36.85,2023,In-Store
19051,2419,260.72,2024,In-Store
19052,4995,76.79,2022,In-Store
19053,2899,26.35,2021,In-Store
19054,4602,119.93,2019,In-Store
19055,1967,226.39,2022,In-Store
19056,4279,134.34,2022,Online
19057,4250,134.89,2019,In-Store
19058,3412,101.08,2022,In-Store
19059,3947,803.21,2021,Online
19060,1047,259.9,2019,Online
19061,2574,236.16,2019,In-Store
19062,606,167.31,2020,In-Store
19063,1367,150.03,2022,Online
19064,2927,191.49,2020,Online
19065,1959,14.82,2021,In-Store
19066,1065,418.58,2024,In-Store
19067,518,389.48,2021,Online
19068,2455,65.18,2019,In-Store
19069,4234,50.63,2020,In-Store
19070,3808,158.78,2022,Online
19071,2590,126.33,2021,Online
19072,2273,469.41,2020,Online
19073,2309,280.14,2019,Online
19074,1103,212.33,2023,Online
19075,4793,213.9,2019,In-Store
19076,811,205.79,2024,In-Store
19077,3764,110.08,2019,In-Store
19078,4569,76.75,2020,In-Store
19079,77,76.67,2023,Online
19080,2310,60.08,2022,Online
19081,1026,149.07,2019,In-Store
19082,2065,199.88,2019,Online
19083,4440,201.16,2023,In-Store
19084,2742,22.61,2022,Online
19085,4942,248.02,2019,Online
19086,4000,297.57,2019,In-Store
19087,3229,81.3,2020,Online
19088,4270,256.81,2024,Online
19089,3559,78.76,2020,Online
19090,846,161.75,2021,In-Store
19091,693,338.35,2020,In-Store
19092,4049,101.43,2022,In-Store
19093,1333,288.12,2021,Online
19094,3038,34.61,2020,In-Store
19095,4333,82.44,2023,In-Store
19096,1275,167.69,2020,Online
19097,1245,19.43,2024,Online
19098,338,260.6,2020,Online
19099,3295,143.13,2024,In-Store
19100,337,230.44,2020,Online
19101,1868,331.37,2024,Online
19102,4006,38.87,2019,Online
19103,495,294.44,2024,Online
19104,4643,136.39,2023,In-Store
19105,3887,440.45,2021,Online
19106,161,184.66,2019,Online
19107,2037,294.91,2023,Online
19108,1742,146.97,2021,In-Store
19109,1508,155.87,2024,Online
19110,3561,121.63,2020,Online
19111,1376,269.04,2019,In-Store
19112,1554,201.41,2021,Online
19113,2282,171.98,2020,In-Store
19114,1869,7.75,2019,Online
19115,1602,216.21,2021,Online
19116,3828,485.23,2021,Online
19117,3481,199.9,2019,Online
19118,1300,106.42,2019,In-Store
19119,711,49.8,2024,In-Store
19120,4168,333.91,2024,In-Store
19121,2047,547.27,2021,In-Store
19122,2882,464.54,2022,Online
19123,1818,175.99,2020,Online
19124,2199,252.66,2021,In-Store
19125,3333,257.54,2019,In-Store
19126,1104,117.84,2021,Online
19127,3178,148.69,2019,In-Store
19128,3595,131.42,2020,Online
19129,3475,460.1,2024,Online
19130,4816,107.44,2019,Online
19131,2178,272.19,2019,Online
19132,1195,471.18,2022,Online
19133,4502,164.27,2024,In-Store
19134,536,392.47,2019,In-Store
19135,1070,312.23,2023,In-Store
19136,4370,258.71,2023,Online
19137,133,315.17,2022,In-Store
19138,264,485.01,2020,Online
19139,4463,213.57,2020,In-Store
19140,2053,865.13,2019,In-Store
19141,4947,1007.54,2022,Online
19142,4090,140.47,2024,In-Store
19143,2848,85.69,2022,Online
19144,358,58.38,2022,In-Store
19145,4421,71.94,2023,In-Store
19146,751,361.59,2024,In-Store
19147,3251,517.25,2020,In-Store
19148,4352,23.68,2024,Online
19149,2259,55.94,2023,Online
19150,911,456.63,2020,In-Store
19151,3811,94.76,2021,Online
19152,584,378.34,2019,In-Store
19153,3439,587.47,2024,In-Store
19154,577,211.63,2021,Online
19155,2577,139.41,2024,Online
19156,1872,292.89,2019,In-Store
19157,1153,163.63,2019,Online
19158,4991,113.27,2022,Online
19159,1784,52.17,2023,Online
19160,1094,246.39,2023,Online
19161,2100,195.89,2020,Online
19162,4533,185.79,2022,In-Store
19163,2142,119.35,2023,In-Store
19164,2134,157.84,2020,In-Store
19165,518,615.32,2020,In-Store
19166,742,211.54,2020,Online
19167,2478,226.08,2023,Online
19168,4959,124.28,2019,In-Store
19169,2877,293.3,2022,Online
19170,43,439.31,2022,Online
19171,3442,113.09,2020,In-Store
19172,404,288.37,2020,Online
19173,1327,223.37,2020,In-Store
19174,2217,116.31,2020,In-Store
19175,2150,32.75,2020,Online
19176,2394,229.38,2020,Online
19177,2651,213.39,2024,Online
19178,4538,147.02,2022,Online
19179,4346,220.71,2024,Online
19180,878,187.39,2020,Online
19181,1887,169.78,2019,Online
19182,1304,180.32,2021,Online
19183,1741,447.07,2024,In-Store
19184,1113,117.55,2024,Online
19185,3877,161.61,2023,Online
19186,1899,80.97,2023,Online
19187,248,363.92,2024,In-Store
19188,3261,236.4,2022,In-Store
19189,568,163.9,2023,In-Store
19190,3810,112.22,2020,Online
19191,1189,258.31,2019,In-Store
19192,2596,123.86,2022,Online
19193,1354,151.4,2022,In-Store
19194,3613,165.13,2019,In-Store
19195,981,250.77,2024,Online
19196,4966,73.82,2020,Online
19197,169,394.64,2022,In-Store
19198,3165,128.35,2019,Online
19199,2672,103.99,2020,In-Store
19200,379,368.71,2024,In-Store
19201,1933,260.45,2019,Online
19202,194,406.87,2020,Online
19203,264,146.16,2023,Online
19204,1472,295.88,2019,In-Store
19205,2016,141.23,2020,Online
19206,4617,83.73,2021,Online
19207,1301,616.09,2023,In-Store
19208,3201,350.76,2022,Online
