order_id,customer_id,date_id,order_date,channel,order_amount,tax
21126,279,20211213,2021-12-13,In-Store,24.94,1.75
21127,503,20210623,2021-06-23,In-Store,18.0,1.26
21128,2663,20250416,2025-04-16,In-Store,48.51,3.4
21129,4552,20231020,2023-10-20,Online,28.53,2.0
21130,2576,20230301,2023-03-01,In-Store,40.03,2.8
21131,2238,20230727,2023-07-27,Online,21.7,1.52
21132,3850,20211118,2021-11-18,In-Store,15.16,1.06
21133,1119,20240528,2024-05-28,In-Store,38.92,2.72
21134,3379,20211022,2021-10-22,Online,22.88,1.6
21135,1079,20210717,2021-07-17,Online,22.38,1.57
21136,4217,20221101,2022-11-01,Online,11.91,0.83
21137,4393,20221106,2022-11-06,In-Store,9.89,0.69
21138,963,20250419,2025-04-19,In-Store,16.36,1.15
21139,708,20230725,2023-07-25,In-Store,22.33,1.56
21140,3614,20240513,2024-05-13,In-Store,33.73,2.36
21141,3254,20220111,2022-01-11,Online,32.19,2.25
21142,3099,20220108,2022-01-08,Online,42.59,2.98
21143,2544,20251019,2025-10-19,Online,22.72,1.59
21144,637,20220726,2022-07-26,Online,7.4,0.52
21145,3599,20230117,2023-01-17,Online,40.86,2.86
21146,799,20230201,2023-02-01,In-Store,77.16,5.4
21147,2701,20211016,2021-10-16,Online,20.52,1.44
21148,1718,20250709,2025-07-09,Online,38.53,2.7
21149,1650,20210224,2021-02-24,In-Store,13.73,0.96
21150,4144,20221004,2022-10-04,In-Store,33.87,2.37
21151,2268,20240508,2024-05-08,Online,9.29,0.65
21152,2458,20241221,2024-12-21,Online,41.92,2.93
21153,4468,20241221,2024-12-21,In-Store,117.03,8.19
21154,2784,20240801,2024-08-01,Online,22.23,1.56
21155,3988,20240527,2024-05-27,Online,36.03,2.52
21156,4303,20241221,2024-12-21,Online,45.23,3.17
21157,3477,20250109,2025-01-09,Online,23.8,1.67
21158,710,20251026,2025-10-26,Online,21.15,1.48
21159,590,20231118,2023-11-18,Online,19.36,1.36
21160,2163,20210726,2021-07-26,Online,19.0,1.33
21161,317,20220222,2022-02-22,Online,11.51,0.81
21162,1499,20220320,2022-03-20,Online,12.87,0.9
21163,1034,20250501,2025-05-01,In-Store,16.76,1.17
21164,190,20250607,2025-06-07,Online,39.06,2.73
21165,1989,20241218,2024-12-18,Online,68.13,4.77
21166,1231,20221025,2022-10-25,Online,58.84,4.12
21167,511,20230401,2023-04-01,Online,14.14,0.99
21168,3645,20240115,2024-01-15,In-Store,18.85,1.32
21169,4560,20231009,2023-10-09,Online,16.09,1.13
21170,3093,20241022,2024-10-22,Online,30.96,2.17
21171,4647,20220612,2022-06-12,In-Store,16.33,1.14
21172,820,20210127,2021-01-27,In-Store,63.89,4.47
21173,3825,20240702,2024-07-02,Online,15.48,1.08
21174,2038,20250512,2025-05-12,Online,78.13,5.47
21175,2438,20240913,2024-09-13,In-Store,36.63,2.56
21176,3314,20220626,2022-06-26,In-Store,43.19,3.02
21177,3902,20221218,2022-12-18,In-Store,25.62,1.79
21178,301,20241204,2024-12-04,Online,21.66,1.52
21179,1934,20240926,2024-09-26,Online,25.47,1.78
21180,3808,20241109,2024-11-09,Online,14.78,1.03
21181,2671,20220820,2022-08-20,Online,40.45,2.83
21182,1695,20251220,2025-12-20,Online,13.77,0.96
21183,198,20210403,2021-04-03,Online,25.57,1.79
21184,40,20210310,2021-03-10,Online,20.56,1.44
21185,2126,20250208,2025-02-08,In-Store,24.13,1.69
21186,2410,20240715,2024-07-15,In-Store,16.62,1.16
21187,1126,20231001,2023-10-01,In-Store,21.89,1.53
21188,3982,20220816,2022-08-16,Online,27.38,1.92
21189,3615,20230108,2023-01-08,Online,14.05,0.98
21190,932,20251125,2025-11-25,Online,17.07,1.19
21191,930,20240315,2024-03-15,In-Store,16.37,1.15
21192,4316,20240808,2024-08-08,Online,20.08,1.41
21193,4597,20230728,2023-07-28,Online,53.84,3.77
21194,4931,20221127,2022-11-27,Online,20.2,1.41
21195,3432,20250327,2025-03-27,In-Store,19.53,1.37
21196,4644,20240122,2024-01-22,In-Store,17.69,1.24
21197,728,20230226,2023-02-26,Online,56.77,3.97
21198,761,20250221,2025-02-21,In-Store,15.22,1.07
21199,204,20210206,2021-02-06,Online,18.85,1.32
21200,2685,20231125,2023-11-25,In-Store,30.93,2.17
21201,1093,20220915,2022-09-15,Online,94.17,6.59
21202,2831,20220224,2022-02-24,Online,16.49,1.15
21203,42,20230325,2023-03-25,Online,48.78,3.41
21204,2641,20230703,2023-07-03,In-Store,24.38,1.71
21205,4430,20210102,2021-01-02,Online,36.15,2.53
21206,3625,20210703,2021-07-03,In-Store,18.42,1.29
21207,1818,20220426,2022-04-26,In-Store,20.09,1.41
21208,344,20210306,2021-03-06,In-Store,27.08,1.9
21209,1208,20240124,2024-01-24,Online,33.5,2.35
21210,2512,20240410,2024-04-10,In-Store,8.89,0.62
21211,1271,20211225,2021-12-25,Online,22.98,1.61
21212,3871,20240406,2024-04-06,Online,23.46,1.64
21213,4679,20250103,2025-01-03,In-Store,19.87,1.39
21214,868,20221224,2022-12-24,In-Store,18.64,1.3
21215,31,20250513,2025-05-13,In-Store,18.01,1.26
21216,418,20251104,2025-11-04,Online,27.43,1.92
21217,3997,20230417,2023-04-17,Online,27.69,1.94
21218,270,20240721,2024-07-21,Online,34.12,2.39
21219,3719,20251215,2025-12-15,In-Store,23.0,1.61
21220,2021,20220504,2022-05-04,In-Store,25.66,1.8
21221,2132,20231216,2023-12-16,Online,29.23,2.05
21222,3647,20231105,2023-11-05,Online,23.01,1.61
21223,1591,20250113,2025-01-13,Online,20.37,1.43
21224,4035,20250719,2025-07-19,Online,29.03,2.03
21225,472,20210109,2021-01-09,Online,17.43,1.22
21226,3594,20240904,2024-09-04,Online,33.97,2.38
21227,4506,20221212,2022-12-12,In-Store,22.21,1.55
21228,806,20210918,2021-09-18,In-Store,83.99,5.88
21229,2763,20240809,2024-08-09,In-Store,32.48,2.27
21230,3197,20220216,2022-02-16,Online,26.5,1.86
21231,655,20241123,2024-11-23,Online,42.01,2.94
21232,2704,20250614,2025-06-14,Online,19.23,1.35
21233,1246,20220821,2022-08-21,In-Store,62.75,4.39
21234,3755,20211228,2021-12-28,Online,37.61,2.63
21235,2829,20250509,2025-05-09,Online,25.75,1.8
21236,2049,20230422,2023-04-22,Online,43.9,3.07
21237,3703,20250507,2025-05-07,Online,61.41,4.3
21238,3653,20240802,2024-08-02,Online,61.69,4.32
21239,1043,20250323,2025-03-23,Online,49.65,3.48
21240,129,20210605,2021-06-05,Online,12.08,0.85
21241,1226,20230823,2023-08-23,Online,15.17,1.06
21242,4397,20211205,2021-12-05,Online,33.57,2.35
21243,1978,20241005,2024-10-05,Online,13.38,0.94
21244,998,20220114,2022-01-14,Online,11.53,0.81
21245,1830,20230812,2023-08-12,In-Store,8.65,0.61
21246,1905,20250315,2025-03-15,In-Store,37.58,2.63
21247,2256,20251109,2025-11-09,In-Store,6.89,0.48
21248,2238,20211209,2021-12-09,Online,24.03,1.68
21249,1486,20220528,2022-05-28,In-Store,11.04,0.77
21250,1493,20240403,2024-04-03,Online,34.28,2.4
21251,3983,20230101,2023-01-01,In-Store,24.03,1.68
21252,3308,20241208,2024-12-08,Online,62.6,4.38
21253,3391,20241004,2024-10-04,Online,32.46,2.27
21254,945,20211201,2021-12-01,Online,39.96,2.8
21255,4966,20241102,2024-11-02,Online,32.99,2.31
21256,431,20230425,2023-04-25,Online,6.51,0.46
21257,3408,20251220,2025-12-20,Online,15.05,1.05
21258,3707,20251004,2025-10-04,In-Store,72.15,5.05
21259,1327,20211217,2021-12-17,Online,28.56,2.0
21260,388,20221009,2022-10-09,In-Store,12.42,0.87
21261,3681,20210904,2021-09-04,Online,32.96,2.31
21262,2819,20210710,2021-07-10,In-Store,81.19,5.68
21263,4831,20210118,2021-01-18,In-Store,39.64,2.77
21264,3634,20240322,2024-03-22,Online,62.63,4.38
21265,4649,20210715,2021-07-15,Online,50.71,3.55
21266,3160,20250401,2025-04-01,Online,38.56,2.7
21267,2484,20221113,2022-11-13,In-Store,25.47,1.78
21268,4720,20250116,2025-01-16,In-Store,54.23,3.8
21269,4070,20251108,2025-11-08,Online,19.42,1.36
21270,172,20250516,2025-05-16,Online,9.83,0.69
21271,2908,20250716,2025-07-16,Online,26.01,1.82
21272,732,20241019,2024-10-19,In-Store,28.35,1.98
21273,4734,20210605,2021-06-05,In-Store,20.93,1.47
21274,3376,20220409,2022-04-09,Online,19.91,1.39
21275,2242,20251012,2025-10-12,Online,15.57,1.09
21276,4800,20221123,2022-11-23,In-Store,17.4,1.22
21277,1675,20250702,2025-07-02,Online,20.69,1.45
21278,2209,20211104,2021-11-04,In-Store,41.28,2.89
21279,1988,20230908,2023-09-08,Online,21.85,1.53
21280,650,20250506,2025-05-06,In-Store,36.08,2.53
21281,734,20250315,2025-03-15,In-Store,14.53,1.02
21282,2947,20240811,2024-08-11,Online,24.17,1.69
21283,350,20210424,2021-04-24,In-Store,42.45,2.97
21284,4657,20240921,2024-09-21,Online,20.3,1.42
21285,1630,20250310,2025-03-10,Online,35.19,2.46
21286,1597,20210724,2021-07-24,Online,14.29,1.0
21287,690,20230723,2023-07-23,Online,36.81,2.58
21288,1742,20240811,2024-08-11,Online,35.2,2.46
21289,3455,20210808,2021-08-08,Online,18.38,1.29
21290,4785,20231211,2023-12-11,In-Store,54.94,3.85
21291,954,20230716,2023-07-16,Online,36.74,2.57
21292,875,20240914,2024-09-14,In-Store,19.97,1.4
21293,686,20230917,2023-09-17,Online,42.99,3.01
21294,2857,20220115,2022-01-15,In-Store,47.91,3.35
21295,581,20220502,2022-05-02,Online,55.59,3.89
21296,437,20221022,2022-10-22,Online,40.63,2.84
21297,3708,20230924,2023-09-24,Online,18.35,1.28
21298,3950,20211119,2021-11-19,In-Store,67.15,4.7
21299,1566,20241117,2024-11-17,Online,22.73,1.59
21300,2900,20230727,2023-07-27,Online,20.38,1.43
21301,3703,20240313,2024-03-13,In-Store,28.33,1.98
21302,247,20241012,2024-10-12,Online,33.92,2.37
21303,3162,20220425,2022-04-25,Online,27.46,1.92
21304,1427,20240309,2024-03-09,Online,22.16,1.55
21305,2042,20230915,2023-09-15,In-Store,18.09,1.27
21306,1768,20230509,2023-05-09,Online,55.52,3.89
21307,3594,20230227,2023-02-27,In-Store,12.13,0.85
21308,2328,20240418,2024-04-18,In-Store,23.07,1.61
21309,3787,20250705,2025-07-05,Online,33.27,2.33
21310,1568,20251015,2025-10-15,In-Store,10.6,0.74
21311,2694,20241016,2024-10-16,Online,19.51,1.37
21312,4528,20240716,2024-07-16,Online,24.22,1.7
21313,2180,20230805,2023-08-05,Online,12.86,0.9
21314,2870,20250608,2025-06-08,Online,16.93,1.19
21315,3345,20251209,2025-12-09,In-Store,23.0,1.61
21316,4559,20220911,2022-09-11,Online,94.69,6.63
21317,3171,20251104,2025-11-04,Online,14.62,1.02
21318,3045,20231028,2023-10-28,In-Store,27.38,1.92
21319,4150,20240219,2024-02-19,In-Store,17.49,1.22
21320,4965,20250120,2025-01-20,Online,46.98,3.29
21321,4482,20250913,2025-09-13,Online,38.29,2.68
21322,618,20210626,2021-06-26,Online,27.9,1.95
21323,3377,20250807,2025-08-07,In-Store,7.55,0.53
21324,1634,20240114,2024-01-14,In-Store,46.55,3.26
21325,2071,20240406,2024-04-06,Online,27.7,1.94
21326,3219,20220910,2022-09-10,In-Store,36.73,2.57
21327,716,20221106,2022-11-06,In-Store,20.73,1.45
21328,3463,20211226,2021-12-26,In-Store,24.59,1.72
21329,1462,20231209,2023-12-09,Online,38.1,2.67
21330,4072,20210121,2021-01-21,Online,15.13,1.06
21331,1848,20250112,2025-01-12,In-Store,29.13,2.04
21332,253,20240621,2024-06-21,In-Store,31.59,2.21
21333,2985,20240912,2024-09-12,In-Store,26.66,1.87
21334,3736,20250308,2025-03-08,In-Store,21.39,1.5
21335,3067,20220625,2022-06-25,In-Store,22.3,1.56
21336,3883,20250927,2025-09-27,Online,11.95,0.84
21337,4002,20250804,2025-08-04,In-Store,22.03,1.54
21338,207,20220611,2022-06-11,In-Store,54.33,3.8
21339,9,20211014,2021-10-14,Online,34.77,2.43
21340,1107,20230111,2023-01-11,Online,10.33,0.72
21341,1109,20250301,2025-03-01,Online,37.65,2.64
21342,2808,20231202,2023-12-02,Online,18.35,1.28
21343,1126,20211025,2021-10-25,Online,26.5,1.86
21344,1809,20231111,2023-11-11,Online,51.59,3.61
21345,2255,20231225,2023-12-25,Online,22.66,1.59
21346,2990,20240613,2024-06-13,Online,30.95,2.17
21347,4983,20210426,2021-04-26,Online,76.41,5.35
21348,3444,20240420,2024-04-20,Online,38.84,2.72
21349,1318,20211224,2021-12-24,Online,31.57,2.21
21350,1741,20250818,2025-08-18,In-Store,11.31,0.79
21351,216,20230101,2023-01-01,Online,18.88,1.32
21352,2095,20210723,2021-07-23,Online,56.92,3.98
21353,2940,20241011,2024-10-11,Online,19.49,1.36
21354,4742,20251007,2025-10-07,Online,62.81,4.4
21355,1330,20231212,2023-12-12,Online,14.45,1.01
21356,1197,20221106,2022-11-06,Online,16.46,1.15
21357,93,20250806,2025-08-06,Online,8.8,0.62
21358,2860,20230123,2023-01-23,Online,35.65,2.5
21359,4980,20250110,2025-01-10,In-Store,15.06,1.05
21360,1845,20230101,2023-01-01,Online,19.43,1.36
21361,2483,20220709,2022-07-09,In-Store,18.32,1.28
21362,291,20221102,2022-11-02,Online,30.54,2.14
21363,2841,20211123,2021-11-23,In-Store,26.23,1.84
21364,1042,20221211,2022-12-11,In-Store,5.0,0.35
21365,82,20230805,2023-08-05,Online,45.84,3.21
21366,3415,20210212,2021-02-12,Online,50.06,3.5
21367,724,20250301,2025-03-01,Online,27.68,1.94
21368,508,20250313,2025-03-13,Online,28.92,2.02
21369,1124,20240114,2024-01-14,Online,54.12,3.79
21370,680,20250404,2025-04-04,In-Store,33.04,2.31
21371,3107,20230802,2023-08-02,Online,57.04,3.99
21372,1326,20230708,2023-07-08,Online,29.98,2.1
21373,3347,20241011,2024-10-11,Online,8.75,0.61
21374,2719,20240103,2024-01-03,In-Store,15.75,1.1
21375,1754,20210119,2021-01-19,In-Store,61.65,4.32
21376,958,20251212,2025-12-12,Online,16.79,1.18
21377,3355,20210623,2021-06-23,Online,24.15,1.69
21378,2616,20210824,2021-08-24,Online,71.39,5.0
21379,3607,20240518,2024-05-18,Online,34.03,2.38
21380,2526,20231104,2023-11-04,In-Store,56.2,3.93
21381,3992,20231114,2023-11-14,Online,11.07,0.77
21382,2736,20221119,2022-11-19,In-Store,32.21,2.25
21383,4049,20221022,2022-10-22,Online,33.65,2.36
21384,2736,20210705,2021-07-05,In-Store,28.47,1.99
21385,4810,20240819,2024-08-19,In-Store,23.48,1.64
21386,4258,20240617,2024-06-17,Online,49.71,3.48
21387,1254,20231223,2023-12-23,Online,44.65,3.13
21388,3635,20251008,2025-10-08,Online,23.85,1.67
21389,650,20211106,2021-11-06,Online,27.45,1.92
21390,4553,20250215,2025-02-15,In-Store,54.03,3.78
21391,1713,20241218,2024-12-18,Online,10.16,0.71
21392,2376,20250904,2025-09-04,In-Store,23.96,1.68
21393,106,20230803,2023-08-03,Online,33.77,2.36
21394,4332,20251002,2025-10-02,Online,30.93,2.17
21395,4735,20210914,2021-09-14,In-Store,13.52,0.95
21396,2339,20230913,2023-09-13,Online,12.88,0.9
21397,930,20251101,2025-11-01,Online,34.96,2.45
21398,3470,20250604,2025-06-04,In-Store,20.84,1.46
21399,1481,20241123,2024-11-23,Online,20.32,1.42
21400,4801,20230812,2023-08-12,Online,31.39,2.2
21401,1553,20240208,2024-02-08,In-Store,44.56,3.12
21402,2867,20220526,2022-05-26,Online,31.52,2.21
21403,250,20220419,2022-04-19,In-Store,17.73,1.24
21404,4954,20240622,2024-06-22,In-Store,28.97,2.03
21405,2870,20250702,2025-07-02,In-Store,22.67,1.59
21406,4884,20210512,2021-05-12,Online,25.97,1.82
21407,1499,20230921,2023-09-21,Online,23.51,1.65
21408,2631,20210504,2021-05-04,In-Store,58.32,4.08
21409,98,20221027,2022-10-27,In-Store,31.18,2.18
21410,3837,20230305,2023-03-05,Online,27.99,1.96
21411,820,20210526,2021-05-26,In-Store,8.74,0.61
21412,2127,20231010,2023-10-10,In-Store,90.85,6.36
21413,3343,20220422,2022-04-22,Online,15.61,1.09
21414,410,20240504,2024-05-04,Online,20.49,1.43
21415,3902,20240330,2024-03-30,In-Store,9.56,0.67
21416,4010,20250111,2025-01-11,In-Store,18.43,1.29
21417,2652,20210422,2021-04-22,In-Store,17.19,1.2
21418,3009,20221203,2022-12-03,Online,179.97,12.6
21419,471,20250413,2025-04-13,In-Store,34.35,2.4
21420,2232,20231224,2023-12-24,Online,22.22,1.56
21421,4194,20241005,2024-10-05,Online,37.29,2.61
21422,443,20250208,2025-02-08,In-Store,32.79,2.3
21423,4949,20210227,2021-02-27,Online,17.34,1.21
21424,2420,20221113,2022-11-13,Online,21.7,1.52
21425,70,20220714,2022-07-14,Online,35.11,2.46
21426,1688,20250311,2025-03-11,In-Store,26.0,1.82
21427,2495,20231201,2023-12-01,In-Store,18.69,1.31
21428,4794,20221110,2022-11-10,In-Store,23.32,1.63
21429,3529,20250604,2025-06-04,Online,42.82,3.0
21430,2897,20211015,2021-10-15,In-Store,26.87,1.88
21431,4835,20230621,2023-06-21,In-Store,40.33,2.82
21432,1471,20230304,2023-03-04,In-Store,12.71,0.89
21433,1889,20221214,2022-12-14,Online,19.0,1.33
21434,3826,20250308,2025-03-08,Online,60.38,4.23
21435,2965,20230221,2023-02-21,In-Store,12.08,0.85
21436,1081,20211122,2021-11-22,Online,10.98,0.77
21437,3742,20250208,2025-02-08,Online,56.81,3.98
21438,1327,20221120,2022-11-20,Online,44.05,3.08
21439,2787,20240323,2024-03-23,Online,12.76,0.89
21440,4272,20230317,2023-03-17,Online,14.2,0.99
21441,1367,20210805,2021-08-05,Online,44.74,3.13
21442,3792,20210915,2021-09-15,Online,13.53,0.95
21443,4297,20210124,2021-01-24,Online,43.09,3.02
21444,1579,20241211,2024-12-11,Online,7.77,0.54
21445,974,20220428,2022-04-28,Online,7.51,0.53
21446,4322,20210606,2021-06-06,Online,21.8,1.53
21447,2316,20220110,2022-01-10,Online,17.62,1.23
21448,1554,20240216,2024-02-16,Online,64.47,4.51
21449,58,20221208,2022-12-08,Online,24.56,1.72
21450,960,20220401,2022-04-01,Online,41.89,2.93
21451,2561,20220614,2022-06-14,Online,15.82,1.11
21452,4129,20251227,2025-12-27,Online,47.88,3.35
21453,2505,20250921,2025-09-21,In-Store,34.47,2.41
21454,1374,20240318,2024-03-18,Online,32.88,2.3
21455,4646,20231107,2023-11-07,In-Store,12.71,0.89
21456,1833,20241125,2024-11-25,In-Store,30.6,2.14
21457,801,20230424,2023-04-24,In-Store,16.28,1.14
21458,4722,20221001,2022-10-01,In-Store,22.97,1.61
21459,1976,20221126,2022-11-26,In-Store,58.97,4.13
21460,2402,20251207,2025-12-07,In-Store,41.42,2.9
21461,4132,20241013,2024-10-13,Online,10.34,0.72
21462,1434,20230918,2023-09-18,In-Store,21.52,1.51
21463,2639,20250510,2025-05-10,Online,19.59,1.37
21464,4325,20221105,2022-11-05,Online,47.96,3.36
21465,1263,20220812,2022-08-12,In-Store,60.37,4.23
21466,4457,20220920,2022-09-20,Online,38.21,2.67
21467,949,20230910,2023-09-10,In-Store,31.91,2.23
21468,4264,20250622,2025-06-22,Online,40.22,2.82
21469,1966,20241026,2024-10-26,Online,25.88,1.81
21470,2727,20241128,2024-11-28,In-Store,101.76,7.12
21471,2745,20210814,2021-08-14,Online,44.46,3.11
21472,1014,20220221,2022-02-21,In-Store,15.25,1.07
21473,851,20231212,2023-12-12,In-Store,8.59,0.6
21474,3558,20250609,2025-06-09,Online,5.72,0.4
21475,4108,20240227,2024-02-27,Online,36.95,2.59
21476,679,20211110,2021-11-10,Online,50.32,3.52
21477,3744,20241028,2024-10-28,Online,11.23,0.79
21478,1625,20250214,2025-02-14,Online,13.53,0.95
21479,2964,20211023,2021-10-23,Online,96.8,6.78
21480,2670,20240720,2024-07-20,In-Store,20.59,1.44
21481,3706,20240125,2024-01-25,Online,23.12,1.62
21482,2697,20230412,2023-04-12,Online,30.31,2.12
21483,466,20210711,2021-07-11,In-Store,26.94,1.89
21484,1391,20251227,2025-12-27,Online,8.05,0.56
21485,1983,20250906,2025-09-06,In-Store,44.91,3.14
21486,2847,20240127,2024-01-27,In-Store,29.28,2.05
21487,834,20210821,2021-08-21,Online,83.74,5.86
21488,1680,20210409,2021-04-09,In-Store,33.49,2.34
21489,317,20250215,2025-02-15,Online,33.59,2.35
21490,1605,20241022,2024-10-22,Online,24.32,1.7
21491,2559,20240810,2024-08-10,Online,58.73,4.11
21492,4685,20220220,2022-02-20,Online,17.03,1.19
21493,876,20211001,2021-10-01,In-Store,15.17,1.06
21494,138,20240810,2024-08-10,In-Store,18.3,1.28
21495,1876,20251103,2025-11-03,In-Store,14.0,0.98
21496,3022,20210124,2021-01-24,In-Store,25.58,1.79
21497,3022,20250607,2025-06-07,Online,5.63,0.39
21498,1713,20250904,2025-09-04,Online,16.56,1.16
21499,185,20240921,2024-09-21,Online,24.12,1.69
21500,4595,20240922,2024-09-22,Online,20.89,1.46
21501,2502,20221226,2022-12-26,Online,36.58,2.56
21502,3871,20241026,2024-10-26,Online,12.38,0.87
21503,1978,20230302,2023-03-02,Online,33.5,2.35
21504,4141,20210113,2021-01-13,Online,52.76,3.69
21505,3909,20240716,2024-07-16,Online,71.11,4.98
21506,476,20230216,2023-02-16,In-Store,54.56,3.82
21507,260,20211016,2021-10-16,Online,29.5,2.07
21508,732,20251003,2025-10-03,Online,32.66,2.29
21509,4093,20250721,2025-07-21,In-Store,22.46,1.57
21510,1336,20240527,2024-05-27,In-Store,12.36,0.87
21511,1975,20230212,2023-02-12,In-Store,26.5,1.86
21512,2882,20220616,2022-06-16,Online,15.75,1.1
21513,3250,20240824,2024-08-24,In-Store,28.71,2.01
21514,2132,20240720,2024-07-20,In-Store,33.57,2.35
21515,2234,20231209,2023-12-09,In-Store,14.59,1.02
21516,1633,20251216,2025-12-16,Online,59.49,4.16
21517,470,20240918,2024-09-18,Online,21.13,1.48
21518,727,20210523,2021-05-23,Online,75.24,5.27
21519,4437,20240126,2024-01-26,Online,28.09,1.97
21520,4881,20240116,2024-01-16,In-Store,25.28,1.77
21521,4108,20250608,2025-06-08,Online,40.0,2.8
21522,1525,20230926,2023-09-26,Online,12.87,0.9
21523,880,20250720,2025-07-20,In-Store,16.88,1.18
21524,2542,20221223,2022-12-23,Online,46.25,3.24
21525,472,20230506,2023-05-06,Online,11.73,0.82
21526,4576,20210114,2021-01-14,Online,17.19,1.2
21527,3825,20211113,2021-11-13,Online,17.66,1.24
21528,4873,20230128,2023-01-28,Online,42.7,2.99
21529,4270,20230203,2023-02-03,In-Store,21.78,1.52
21530,2040,20240726,2024-07-26,Online,20.53,1.44
21531,1565,20220324,2022-03-24,In-Store,19.78,1.38
21532,4153,20240811,2024-08-11,Online,29.68,2.08
21533,2934,20210816,2021-08-16,In-Store,5.0,0.35
21534,4380,20230227,2023-02-27,Online,65.61,4.59
21535,1618,20240208,2024-02-08,In-Store,59.87,4.19
21536,2720,20220501,2022-05-01,Online,27.68,1.94
21537,2296,20251121,2025-11-21,In-Store,32.36,2.27
21538,904,20220610,2022-06-10,Online,15.81,1.11
21539,2693,20220116,2022-01-16,Online,24.66,1.73
21540,415,20230522,2023-05-22,In-Store,25.77,1.8
21541,1862,20251203,2025-12-03,Online,22.42,1.57
21542,2666,20250222,2025-02-22,Online,21.43,1.5
21543,717,20240310,2024-03-10,In-Store,11.98,0.84
21544,3755,20221119,2022-11-19,Online,15.97,1.12
21545,945,20240206,2024-02-06,In-Store,21.37,1.5
21546,3638,20231022,2023-10-22,Online,9.93,0.7
21547,122,20240113,2024-01-13,Online,25.83,1.81
21548,3446,20250902,2025-09-02,Online,24.53,1.72
21549,1997,20240827,2024-08-27,Online,15.16,1.06
21550,3936,20220315,2022-03-15,In-Store,42.42,2.97
21551,2803,20250316,2025-03-16,Online,24.55,1.72
