imdb_title_id,title,original_title,year,date_published,genre,duration,country,language_1,language_2,language_3,director,writer,actors,actors_1,actors_f2,description,desc35,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,reviews_from_users
tt5635086,La terra di Dio,God's Own Country,2017,24/05/2018,"Drama, Romance",104,UK,Bulgarian,English,Romanian,Francis Lee,Francis Lee,"Josh O'Connor, Gemma Jones, Harry Lister Smith, Ian Hart, Alec Secareanu, Melanie Kilburn, Liam Thomas, Patsy Ferran, Moey Hassan, Naveed Choudhry, Sarah White, John McCrea, Alexander Suvandjiev, Stefan Dermendjiev",Josh O'Connor,"Josh O'Connor, Gemma Jones","Spring. Yorkshire. Young farmer Johnny Saxby numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker for lambing season ignites an intense relationship that sets Johnny on a new path.",Spring. Yorkshire. Young farmer,7.7,23337,,335609,2559939,158
tt5638642,Il rituale,The Ritual,2017,09/02/2018,"Horror, Mystery, Thriller",94,"UK, Canada",English,Swedish,,David Bruckner,"Joe Barton, Adam Nevill","Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton, Paul Reid, Matthew Needham, Jacob James Beswick, Maria Erwolter, Hilary Reeves, Peter Liddell, Francesca Mula, Kerri McLean, Gheorghe Mezei, Adriana Macsut, Constantin Codrea",Rafe Spall,"Rafe Spall, Arsher Ali","A group of college friends reunite for a trip to the forest, but encounter a menacing presence in the woods that's stalking them.",A group of college friends reunite,6.3,72210,,,1785977,484
tt5639354,Una donna fantastica,Una Mujer Fantástica,2017,19/10/2017,Drama,104,Chile,Spanish,Chinese,,Sebastián Lelio,"Sebastián Lelio, Gonzalo Maza","Daniela Vega, Francisco Reyes, Luis Gnecco, Aline Küppenheim, Nicolás Saavedra, Amparo Noguera, Trinidad González, Néstor Cantillana, Alejandro Goic, Antonia Zegers, Sergio Hernández, Roberto Farías, Cristián Chaparro, Diana Cassis, Eduardo Paxeco",Daniela Vega,"Daniela Vega, Francisco Reyes","Marina, a transgender woman who works as a waitress and moonlights as a nightclub singer, is bowled over by the death of her older boyfriend.","Marina, a transgender woman who",7.2,21712,,2020988,3702353,68
tt5640450,ARQ,ARQ,2016,16/09/2016,"Action, Sci-Fi, Thriller",88,"Canada, USA",English,,,Tony Elliott,Tony Elliott,"Robbie Amell, Rachael Taylor, Shaun Benson, Gray Powell, Jacob Neayem, Adam Butcher, Tantoo Cardinal, Nicolas Van Burek, Jamie Spilchuk",Robbie Amell,"Robbie Amell, Rachael Taylor","Trapped in a lab and stuck in a time loop, a disoriented couple fends off masked raiders while harboring a new energy source that could save humanity.",Trapped in a lab and stuck in,6.4,33563,,,,138
tt5649108,Amiche di sangue,Thoroughbreds,2017,02/08/2018,"Comedy, Crime, Drama",92,USA,English,,,Cory Finley,Cory Finley,"Olivia Cooke, Anya Taylor-Joy, Anton Yelchin, Paul Sparks, Francie Swift, Kaili Vernoff, Svetlana Orlova, Alyssa Fishenden, Jackson Damon, James Haddad, Nolan Ball, Celeste Oliva",Olivia Cooke,"Olivia Cooke, Anya Taylor-Joy","Two upper-class teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart. Together, they hatch a plan to solve both of their problems-no matter what the cost.",Two upper-class teenage girls,6.7,32554,6000000,3072605,3187255,201
tt5649144,Un sogno chiamato Florida,The Florida Project,2017,29/03/2018,Drama,111,USA,English,Spanish,Portuguese,Sean Baker,"Sean Baker, Chris Bergoch","Brooklynn Prince, Christopher Rivera, Aiden Malik, Josie Olivo, Valeria Cotto, Edward Pagan, Bria Vinaite, Patti Wiley, Jasineia Ramos, Willem Dafoe, Rosa Medina Perez, Mela Murder, Krystal Nicole Watts, Bronwyn Valley, Kelly Fitzgerald",Brooklynn Prince,"Brooklynn Prince, Christopher Rivera","Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.","Set over one summer, the film",7.6,90024,2000000,5904366,10971298,469
tt5657846,Daddy's Home 2,Daddy's Home 2,2017,30/11/2017,Comedy,100,USA,English,Spanish,,Sean Anders,"Sean Anders, John Morris","Will Ferrell, Mark Wahlberg, Mel Gibson, John Lithgow, Linda Cardellini, Alessandra Ambrosio, Owen Vaccaro, Scarlett Estevez, Didi Costine, Connor Wise, Daphne Wise, Dylan Wise, John Cena, Andrea Anders, Kyle Tristan",Will Ferrell,"Will Ferrell, Mark Wahlberg","Having finally gotten used to each other's existence, Brad and Dusty must now deal with their intrusive fathers during the holidays.",Having finally gotten used to,6,59328,69000000,104029443,180613180,229
tt5657856,Cell Block 99: Nessuno può fermarmi,Brawl in Cell Block 99,2017,06/10/2017,"Action, Crime, Drama",132,USA,English,,,S. Craig Zahler,S. Craig Zahler,"Vince Vaughn, Jennifer Carpenter, Don Johnson, Udo Kier, Marc Blucas, Dion Mucciacito, Geno Segers, Victor Almanzar, Tom Guiry, Willie C. Carpenter, Mustafa Shakir, Fred Melamed, Pooja Kumar, Clark Johnson, Devon Windsor",Vince Vaughn,"Vince Vaughn, Jennifer Carpenter",A former boxer-turned-drug runner lands in a prison battleground after a deal gets deadly.,A former boxer-turned-drug runner,7.1,56412,,,64453,499
tt5662932,Raman Raghav 2.0,Raman Raghav 2.0,2016,24/06/2016,"Crime, Drama, Thriller",133,India,Hindi,,,Anurag Kashyap,"Vasan Bala, Anurag Kashyap","Nawazuddin Siddiqui, Vicky Kaushal, Sobhita Dhulipala, Mukesh Chhabra, Anuschka Sawhney, Vipin Sharma, Deepali Suryakant Badekar, Ashok Lokhande, Harssh Singh, Rajesh Jais, Hitesh Dave, Vikash Bajpayee, Donald Burman, Bikram Chetti, Mohammad Farookh",Nawazuddin Siddiqui,Nawazuddin Siddiqui,"Ramanna, a maniac murderer, finds a soulmate in Raghavan, a policeman, who inspects his murder cases. He tries to make Raghavan realize how they both are similar.","Ramanna, a maniac murderer, finds",7.4,12305,,,7612,79
tt5664636,Piccoli Brividi 2 - I fantasmi di Halloween,Goosebumps 2: Haunted Halloween,2018,18/10/2018,"Adventure, Comedy, Family",90,"USA, UK",English,,,Ari Sandel,"Rob Lieber, Rob Lieber","Wendi McLendon-Covey, Madison Iseman, Jeremy Ray Taylor, Caleel Harris, Ken Jeong, Chris Parnell, Bryce Cass, Peyton Wich, Shari Headley, Christian Finlayson, Matthew J. Vasquez, Courtney Lauren Cummings, Jessi Goei, Drew Scheid, Tyler Silva",Wendi McLendon-Covey,Wendi McLendon-Covey,Two young friends find a magic book that brings a ventriloquist's dummy to life.,Two young friends find a magic,5.6,16490,35000000,46700633,93320380,137
tt5666304,The Little Hours,The Little Hours,2017,21/07/2017,"Comedy, Romance",90,Canada,English,,,Jeff Baena,"Giovanni Boccaccio, Jeff Baena","Alison Brie, Dave Franco, Kate Micucci, Aubrey Plaza, John C. Reilly, Molly Shannon, Fred Armisen, Jemima Kirke, Nick Offerman, Lauren Weedman, Paul Reiser, Adam Pally, Paul Weitz, Jon Gabrus, Rolando Abbarchi",Alison Brie,"Alison Brie, Dave Franco","In the Middle Ages, a young servant fleeing from his master takes refuge at a convent full of emotionally unstable nuns. Introduced as a deaf mute man, he must fight to hold his cover as the nuns try to resist temptation.","In the Middle Ages, a young servant",5.8,19336,,1647175,1647175,109
tt5670152,Traffik,Traffik,2018,20/04/2018,"Action, Crime, Drama",96,USA,English,,,Deon Taylor,Deon Taylor,"Priscilla Quintana, Luke Goss, Paula Patton, William Fichtner, Jeff Wiesen, Omar Epps, Laz Alonso, Roselyn Sanchez, Ramsey Hanchette, Dawn Olivieri, Claude Duhamel, Joe Bucaro III, Heather Kritzer, Lorin McCraley, Scott Anthony Leet",Priscilla Quintana,"Priscilla Quintana, Luke Goss","A couple off for a romantic weekend in the mountains are accosted by a biker gang. Alone in the mountains, Brea and John must defend themselves against the gang, who will stop at nothing to protect their secrets.",A couple off for a romantic weekend,6,18154,4000000,9186156,9515914,186
tt5688932,Sorry to Bother You,Sorry to Bother You,2018,13/07/2018,"Comedy, Fantasy, Sci-Fi",112,USA,English,,,Boots Riley,Boots Riley,"LaKeith Stanfield, Tessa Thompson, Jermaine Fowler, Omari Hardwick, Terry Crews, Kate Berlant, Michael X. Sommers, Danny Glover, Steven Yeun, Armie Hammer, Robert Longstreet, David Cross, Patton Oswalt, Lily James, Forest Whitaker",LaKeith Stanfield,"LaKeith Stanfield, Tessa Thompson","In an alternate present-day version of Oakland, telemarketer Cassius Green discovers a magical key to professional success, propelling him into a universe of greed.",In an alternate present-day version,6.9,57756,3200000,17493096,18170707,407
tt5688996,Alex Strangelove,Alex Strangelove,2018,08/06/2018,"Comedy, Drama, Romance",99,USA,English,,,Craig Johnson,Craig Johnson,"Michael Abela, Daniel Doheny, Brendan Archer, Gianna Jean, Madeline Weinstein, Joshua Barragan, Antonio Marziale, Kai Wes, Daniel Zolghadri, Bradley Birkholz, Nik Dodani, Von Bowen, Fred Hechinger, Annie Q., Kimberly Butler",Michael Abela,"Michael Abela, Daniel Doheny","Alex, high school class president, nerd and a straight A student, has been dating Claire a long time. They decide to sleep together but then he meets a gay guy and he's confused.","Alex, high school class president,",6.3,14199,,,,91
tt5689068,Killing Gunther,Killing Gunther,2017,22/09/2017,"Action, Comedy, Thriller",92,USA,English,German,Spanish,Taran Killam,Taran Killam,"Taran Killam, Dave 'Squatch' Ward, Bobby Moynihan, Hannah Simone, Marc-Anthony Massiah, Sylvesta Stuart, Reese Alexander, J.C. Williams, Eric Mazimpaka, Amitai Marmorstein, Chad Sayn, Peter Kelamis, Paul Brittain, Aubrey Sixto, Joel Labelle",Taran Killam,"Taran Killam, Dave 'Squatch' Ward","A group of eccentric assassins are fed up with Gunther, the world's greatest hitman, and decide to kill him, but their plan turns into a series of bungled encounters as Gunther seems to always be one step ahead.",A group of eccentric assassins,4.8,11309,,,197616,136
tt5690360,Slender Man,Slender Man,2018,06/09/2018,"Horror, Mystery, Thriller",93,USA,English,,,Sylvain White,"David Birke, Victor Surge","Joey King, Julia Goldani Telles, Jaz Sinclair, Annalise Basso, Alex Fitzalan, Taylor Richardson, Javier Botet, Jessica Blank, Michael Reilly Burke, Kevin Chapman, Miguel Nascimento, Eddie Frateschi, Oscar Wahlberg, Danny Beaton, Gabrielle Lorthe",Joey King,"Joey King, Julia Goldani Telles","In a small town in Massachusetts, a group of friends, fascinated by the internet lore of the Slender Man, attempt to prove that he doesn't actually exist - until one of them mysteriously goes missing.","In a small town in Massachusetts,",3.2,27028,10000000,30569484,51738549,677
tt5691670,Under the Silver Lake,Under the Silver Lake,2018,02/05/2019,"Crime, Drama, Mystery",139,USA,English,,,David Robert Mitchell,David Robert Mitchell,"Andrew Garfield, Wendy Vanden Heuvel, Deborah Geffner, Riley Keough, Riki Lindhome, Jeannine Cota, Chris Gann, Callie Hernandez, Jessica Makinson, Reese Hartwig, Izzie Coffey, Kayla DiVenere, Tucker Meek, Sky Elobar, Stephanie Moore",Andrew Garfield,"Andrew Garfield, Wendy Vanden Heuvel","Sam, a disenchanted young man, finds a mysterious woman swimming in his apartment's pool one night. The next morning, she disappears. Sam sets off across LA to find her, and along the way he uncovers a conspiracy far more bizarre.","Sam, a disenchanted young man,",6.5,30560,8500000,46083,2053469,281
tt5697572,Cats,Cats,2019,20/02/2020,"Comedy, Drama, Family",110,"UK, USA",English,,,Tom Hooper,"Lee Hall, Tom Hooper","Robbie Fairchild, Mette Towley, Daniela Norman, Jaih Betote, Larry Bourgeois, Laurent Bourgeois, Francesca Hayward, Jonadette Carpio, Laurie Davidson, Zizi Strallen, Freya Rowley, Idris Elba, Naoimh Morgan, Danny Collins, Bluey Robinson",Robbie Fairchild,"Robbie Fairchild, Mette Towley",A tribe of cats called the Jellicles must decide yearly which one will ascend to the Heaviside Layer and come back to a new Jellicle life.,A tribe of cats called the Jellicles,2.8,35962,95000000,27166770,73832113,1781
tt5700224,2 biglietti della lotteria,Doua lozuri,2016,21/08/2017,Comedy,86,Romania,Romanian,,,Paul Negoescu,"Ion Luca Caragiale, Paul Negoescu","Dorian Boguta, Dragos Bucur, Alexandru Papadopol, Andi Vasluianu, Serban Pavlu, Mircea Banu, Elisa Calin, Nora Cupcencu, Ioana Florentina Dimitriu, Elias Ferkin, Ligia Matei, Codin Maticiuc, Alexandru-Victor Nemteanu, Dragos Niamtu, Irina Noaptes",Dorian Boguta,"Dorian Boguta, Dragos Bucur","Three men from a provincial town are in urgent need of money and decide to buy a lottery ticket. They win the lottery, but soon after their ticket gets stolen.",Three men from a provincial town,7.7,10365,EUR 40000,,593418,18
tt5700672,Train to Busan,Busanhaeng,2016,20/07/2016,"Action, Horror, Thriller",118,South Korea,Korean,Hawaiian,,Sang-ho Yeon,"Joo-Suk Park, Sang-ho Yeon","Yoo Gong, Yu-mi Jung, Dong-seok Ma, Su-an Kim, Eui-sung Kim, Woo-sik Choi, Sohee, Soo-jung Ye, Myung-shin Park, Gwi-hwa Choi, Seok-yong Jeong, Hyuk-jin Jang, Seong-soo Han, Do-im Woo, Hye-Yeong Moon",Yoo Gong,"Yoo Gong, Yu-mi Jung","While a zombie virus breaks out in South Korea, passengers struggle to survive on the train from Seoul to Busan.",While a zombie virus breaks out,7.6,151256,KRW 10000000000,2129768,92754562,711
tt5710514,I Don't Feel at Home in This World Anymore.,I Don't Feel at Home in This World Anymore.,2017,24/02/2017,"Comedy, Crime, Drama",93,USA,English,,,Macon Blair,Macon Blair,"Melanie Lynskey, Chris Doubek, Marilyn Faith Hickey, Jared Roylance, Macon Blair, Cristy Miles, Gary Anthony Williams, Michelle Moreno, Lee Eddy, Matt Orduna, Elijah Wood, Wrick Jones, Jeb Berrier, Sharae Foxie, Xander Williams",Melanie Lynskey,"Melanie Lynskey, Chris Doubek","When a depressed woman is burgled, she finds a new sense of purpose by tracking down the thieves alongside her obnoxious neighbour. But they soon find themselves dangerously out of their depth against a pack of degenerate criminals.","When a depressed woman is burgled,",6.9,46169,,,,157
tt5713232,Madaari,Madaari,2016,22/07/2016,"Adventure, Drama, Thriller",133,India,Hindi,,,Nishikant Kamat,"Shailja Kejriwal, Ritesh Shah","Irrfan Khan, Jimmy Sheirgill, Vishesh Bansal, Tushar Dalvi, Nitish Pandey, Kedar Bagaria, Manoj Bakshi, Sunil Bedi, Rajat Bhalla, Satyajit Bhattacharya, Akash Dabas, Rahul Dhir, Jitendra Gupta, Rajiv Gupta, Vikas Jain",Irrfan Khan,"Irrfan Khan, Jimmy Sheirgill","When Nirmal loses his family in a disaster caused by government corruption, he embarks on a journey seeking accountability and revenge.",When Nirmal loses his family in,7.6,12863,,,24822,92
tt5715874,Il sacrificio del cervo sacro,The Killing of a Sacred Deer,2017,28/06/2018,"Drama, Horror, Mystery",121,"Ireland, UK",English,French,,Yorgos Lanthimos,"Yorgos Lanthimos, Efthymis Filippou","Barry G. Bernson, Herb Caillouet, Bill Camp, Raffey Cassidy, Denise Dal Vera, Colin Farrell, Barry Keoghan, Nicole Kidman, Drew Logan, Alicia Silverstone, Sunny Suljic, Michael Trester, Ming Wang",Barry G. Bernson,"Barry G. Bernson, Herb Caillouet","Steven, a charismatic surgeon, is forced to make an unthinkable sacrifice after his life starts to fall apart, when the behavior of a teenage boy he has taken under his wing turns sinister.","Steven, a charismatic surgeon,",7,116448,,2291901,7027336,832
tt5716464,Ogni tuo respiro,Breathe,2017,16/11/2017,"Biography, Drama, Romance",118,UK,English,German,Spanish,Andy Serkis,William Nicholson,"Andrew Garfield, Claire Foy, Ed Speleers, Tom Hollander, David Butler, Ben Lloyd-Hughes, Miranda Raison, Camilla Rutherford, Andre Jacobs, Terry Norton, Charles Streeter, Penny Downie, Amit Shah, Jonathan Hyde, Emily Bevan",Andrew Garfield,"Andrew Garfield, Claire Foy","The inspiring true love story of Robin (Andrew Garfield) and Diana Cavendish (Claire Foy), an adventurous couple who refuse to give up in the face of a devastating disease. Their heartwarming celebration of human possibility marks the directorial debut of Andy Serkis.",The inspiring true love story,7.1,17996,,490131,5026154,77
tt5719700,40 sono i nuovi 20,Home Again,2017,05/10/2017,"Comedy, Drama, Romance",97,USA,English,,,Hallie Meyers-Shyer,Hallie Meyers-Shyer,"Reese Witherspoon, Michael Sheen, Candice Bergen, Pico Alexander, Jon Rudnitsky, Nat Wolff, Lola Flanery, Eden Grace Redfield, Lake Bell, Dolly Wells, Reid Scott, P.J. Byrne, Ben Sinclair, Josh Stamberg, Jen Kirkman",Reese Witherspoon,"Reese Witherspoon, Michael Sheen",Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,Life for a single mom in Los Angeles,5.8,27064,12000000,27020284,37270721,161
tt5719748,Un uomo tranquillo,Cold Pursuit,2019,21/02/2019,"Action, Crime, Drama",119,"UK, Norway, China, Canada, USA, France",English,Vietnamese,Shoshoni,Hans Petter Moland,"Frank Baldwin, Kim Fupz Aakeson","Liam Neeson, Laura Dern, Micheál Richardson, Michael Eklund, Bradley Stryker, Wesley MacInnes, Tom Bateman, Domenick Lombardozzi, Nicholas Holmes, Jim Shield, Aleks Paunovic, Glenn Ennis, Benjamin Hollingsworth, John Doman, Emmy Rossum",Liam Neeson,"Liam Neeson, Laura Dern",A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,A grieving snowplow driver seeks,6.2,53831,60000000,32138862,76419755,663
tt5723272,Oltre la notte,Aus dem Nichts,2017,15/03/2018,"Crime, Drama, Thriller",106,"Germany, France",German,Greek,English,Fatih Akin,"Fatih Akin, Hark Bohm","Numan Acar, Adam Bousdoukos, Diane Kruger, Denis Moschitto, Samia Muriel Chancrin, Torsten Lemke, Rafael Santana, Cem Akin, Hanna Hilsdorf, Anke Opp, Ina Neerfeld, Laurens Walter, Angélique Mundt, Karin Neuhäuser, Uwe Rohde",Numan Acar,"Numan Acar, Adam Bousdoukos","Katja's life collapses after the death of her husband and son in a bomb attack. After a time of mourning and injustice, Katja seeks revenge.",Katja's life collapses after the,7.1,27671,,321011,5104991,72
tt5723286,L'autista,Wheelman,2017,20/10/2017,"Action, Thriller",82,USA,English,,,Jeremy Rush,Jeremy Rush,"Frank Grillo, Caitlin Carmichael, Garret Dillahunt, Shea Whigham, Wendy Moniz-Grillo, John Cenatiempo, Slaine, Jeffrey Samai, William Xifaras, Seth Ayott, Eddie J. Fernandez Jr., John Vincent Mason, Joe Dryden, James Fierro, Chris Nolte",Frank Grillo,"Frank Grillo, Caitlin Carmichael",A getaway driver for a bank robbery realizes he has been double crossed and races to find out who betrayed him.,A getaway driver for a bank robbery,6.4,16844,,,,115
